stm_car_user,Status,Date,ID,Title,Tipo,stm_genuine_price,Marca,Modelo,Versao,ymfc,"Ano Modelo",mileage,Cambio,Combustivel,Cor,Portas,Estilo,additional_features,"Image URL",Content,"Post Type",stm_car_location,stm_lat_car_admin,stm_lng_car_admin,car_mark_as_sold,registration_date,sale_price,"Author ID",vin_number,Motor,title_custom,km_custom,"OP custom"
3,publish,20220919,40060,"Chevrolet TRAILBLAZER",Usado,205900,Chevrolet,TRAILBLAZER,,2017,2018,83767,Automático,Diesel,Prata,4,SUV,"Ar condicionado,Alarme,Vidro elétrico,Trava elétrica,Air bag,ABS, DVD player, Rodas de liga leve,Bancos em couro,Pintura metálica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2022/09/76b40ddf-949e-426e-a170-7e2776517596.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/c33182ea-8ec0-49fd-a9cd-50b8568e5ba7.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/f7bbd999-ac87-4768-9619-00ce1c2d5044.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/eafb444e-be23-4f5b-bd71-cf8002995a9e.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/0044f5ca-df58-406c-a6a1-15601872982a.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/7325a255-441d-4abb-94b5-963c3e8c0306.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/98a944d3-24ef-49cd-8d5c-a7480e87a923.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/5288d8dd-c570-40c6-a473-5e8d31b636d9.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/f13c5b60-0158-4b64-af97-709c16d4ae0b.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/80e8e9a6-52d2-4bf4-ab6d-86318990d14c.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/79b82b3b-a6f8-4008-900b-6d6be20dd2aa.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/41e99d96-eb60-4e96-b5a7-53d8a1b5d9e3.jpg","TRAILBLAZER LTZ 2.8 4WD DIESEL AUTOMÁTICO 7 LUGARES ANO 2017/2018 - R$ 207.900

- ar condicionado 
- direção elétrica
- computador de bordo
- Kit Multimídia
- entrada USB  
- controle automático de velocidade
- controle de estabilidade
- controle automático de descida
- Comando de áudio no volante
- faróis de neblina
- alarme
- travas elétricas
- vidros elétricos dianteiros
- vidros elétricos traseiros
- retrovisores elétrico ( rebativeis )
- retrovisor interno fotocrômico
- airbag motorista
- airbag passageiro
- freios ABS
- volante com regulagem de altura
- banco com regulagem de altura elétrico
- encosto cabeça traseiro
- desemb. traseiro
- limpador vidro traseiro
- Sensor de estacionamento traseiro
- bancos de couro
- cintos de três pontos
- rodas de liga leve   265/60 R18   
- tanque de combustivel   76 litros
- porta-malas 7 lugares  205 litros
- porta-malas 5 lugares  554 litros
- potência do motor  (cilindrada ) - 200 cv a 3600 rpm
- estribo lado direito e esquerdo
- engate de reboque
- KM - 83767

Tel.: (38) 3676-7522
(38) 9.9810-7913 (Waldeon)
(38) 9.9928-0185 (Nelson)
(38) 9.9835-2610 (Lucas)
Av. Governador Valadares, 1580, Centro, Unaí-MG (próximo à praça São Cristóvão).",listings,"UNAI - MG",,,,,,3,"TRAILBLAZER LTZ 2.8 4WD DIESEL AUTOMÁTICO 7 LUGARES",2.8,"Chevrolet TRAILBLAZER  Trailblazer LTZ 2.8 4WD Diesel AutomÁtico ",83767,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|DVD player|Pintura metálica|Rodas de liga leve|Sensor estacionamento|Trava elétrica|Vidro elétrico"
55,publish,20220919,40074,"Fiat Toro",Usado,196000,Fiat,Toro,,2021,2022,7266,CVT,Diesel,Vermelho,4,Picape,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Bancos em couro,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2022/09/51dbe71f-c209-4252-a68b-bfc25f2d44d1.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/047e7692-d33f-4a69-a7b0-6682da08fada.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/a60f312c-4961-4f8e-8778-833a0bf8c89a.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/2a2513af-7ac3-4607-9ac4-45d846604e52.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/bd9e925b-15c9-4479-9770-c56fc08d285f.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/e83f7b99-bf46-47bd-a23c-75250469ebf3.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/57b92eef-36d4-45a3-8f70-5e95c489fd3e.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/1f9e013d-5b7d-4a09-bea4-7c2db2744927.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/4d2510bc-8a7a-4db0-8ce4-8a27327f3030.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/ecf229f4-e405-4bec-af01-0ad74035cb2f.jpg","FIAT TORO
2.0 16V TURBO DIESEL ULTRA 4WD AT9
📅 2021/2022
💰 Valor: R$ 196.000,00
 Mais infos:
7266 km
Ar condicionado
Travas elétricas
Vidros elétricos
Alarme
Freio ABS
Air bag do motorista
Rodas de liga leve
Bancos de couro
Desembaçador traseiro
Air bag duplo
Ar quente
Rádio
Retrovisores elétricos
Encosto de cabeça traseiro
Volante com Regulagem de Altura
Tração 4x4
Sensor de estacionamento
Banco do motorista com ajuste de altura
Computador de bordo
Controle automático de velocidade
Capota marítima
Protetor de caçamba
Porta-copos
Ar condicionado digital
Farol de neblina
GPS
Direção Elétrica
Comando de áudio e telefone no volante
Assistente de Partida em Rampa
Controle de estabilidade
Kit Multimídia
MP3 Player
Pára-choques na cor do veículo
Mais informações fale com um de nossos consultores ..
api.whatsapp.com/send?phone=5538998063246",listings,"Unai MG",,,,,,55,ULTRA,2.0,"Fiat Toro  2.0 Ultra      ",7266,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção elétrica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
55,publish,20220920,40087,"Renault Logan",Usado,42800,Renault,Logan,,2015,2015,154942,Manual,Flex,Branco,4,Sedan,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2022/09/b5256435-8c88-4eea-92e6-57d29413434f.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/6e8287df-ed78-4425-bad3-2730a3da3c9a.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/12ab6c38-0fec-4129-88e7-53003754ae38.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/aa493465-7b4f-40a4-b337-b0006be4216f.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/104b6083-62e1-4a91-b63d-cfe662871de9.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/0e927e80-7aab-4355-90c0-29d7bbe0d4ac.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/b820a21e-1c35-49df-a029-c33ab4676679.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/f393a5ec-32c6-4c30-993d-08a9dabf904d.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/fb1c5476-6be4-46d9-9fc9-b237b72e2908.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/c30dfe5b-1f89-4a21-949a-bbdf33ac1df1.jpg","🚗 RENAULT LOGAN 
1.6  DYNAMIQUE FLEX 4P MANUAL
📆 2015/2015
💰 Valor: 42.800,00
 Mais infos:
154942 km
Ar condicionado
Travas elétricas 
Vidros elétricos
Alarme
Freio ABS
Air bag do motorista
Desembaçador traseiro
Air bag duplo
Ar quente
Rádio
Encosto de cabeça traseiro
Volante com regulagem de altura
Sensor de estacionamento
Computador de bordo
Porta-copos
Direção Hidráulica 
Banco do motorista com ajuste de altura 
Computador de bordo
Kit multimídia
MP3 Player 
Para-choques na cor do veículo
Mais informações fale com um de nossos consultores ..
api.whatsapp.com/send?phone=5538998063246",listings,"Unai MG",,,,,,55,"DYNAMIQUE 1.6",1.6,"Renault Logan  Dynamique 1.6     ",154942,"ABS|Air bag|Alarme|Ar condicionado|Direção hidráulica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
5,publish,20220920,40099,"Nissan Sentra",Usado,58900,Nissan,Sentra,,2014,2014,106342,CVT,Flex,Prata,4,,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Bancos em couro,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2022/09/SENTRA1.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/SENTRA2.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/SENTRA3.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/SENTRA4.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/SENTRA5.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/SENTRA6.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/SENTRA7.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/SENTRA8.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/SENTRA9.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/SENTRA10.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/SENTRA11.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/SENTRA12.jpg",N/A,listings,,,,,,,5,"SL 2.0 16V CVT (Flex)",2.0,"Nissan Sentra  SL 2.0 16V CVT (flex)  ",106342,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção hidráulica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
5,publish,20220920,40113,"Fiat Strada",Usado,74900,Fiat,Strada,,2018,2018,63988,Manual,Flex,Prata,3,,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2022/09/strada1.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/strada2.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/strada3.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/strada4.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/strada5.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/strada6.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/strada7.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/strada8.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/strada9.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/strada10.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/strada11.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/strada12.jpg",N/A,listings,,,,,,,5,"Hard Working 1.4 (Flex) Cabine Dupla",1.4,"Fiat Strada  Hard Working 1.4 (flex) Cabine Dupla ",63988,"ABS|Air bag|Alarme|Ar condicionado|Direção hidráulica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
5,publish,20220920,40127,"Hyundai Tucson",Usado,37900,Hyundai,Tucson,,2007,2008,236515,Automático,Gasolina,Prata,4,,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica,Air bag,ABS, Rodas de liga leve,Bancos em couro","http://www.noroestemotors.com/wp-content/uploads/2022/09/tucson1.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/tucson2.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/tucson8.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/tucson4.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/tucson3.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/tucson5.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/tucson6.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/tucson7.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/tucson9.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/tucson10.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/tucson11.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/tucson12.jpg",N/A,listings,,,,,,,5,"GL 2.0 16 V",2.0,"Hyundai Tucson  GL 2.0 16 V   ",236515,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção hidráulica|Rodas de liga leve|Trava elétrica|Vidro elétrico"
55,publish,20220921,40141,"Ford Ranger",Usado,211000,Ford,Ranger,,2019,2020,136478,Automático,Diesel,Branco,4,Picape,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Bancos em couro,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2022/09/db58eda4-f70a-46e5-a769-8349c1df1507.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/76285138-f0aa-4d64-85db-1ce9471f618d.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/805877e7-50be-43ba-a63f-3657b86fab8c.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/4f36be65-7d60-4d2f-bfdd-e8574076aeb5.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/62489767-45cb-49cf-9969-8a3be6d67950.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/284f74df-7e78-45eb-b5d9-d8a62cd3dc70-1.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/1c57ffd5-42ec-4b87-9c46-3d6e34c38d0a.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/c5098c1f-2f52-46e0-8d4b-8b4bf54b0edd.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/763f1fd3-6f9a-4cb7-b7ec-bfbc61618699.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/53ee02e8-112f-41d4-82d3-3fcc12a255e1.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/13eb77f7-57cc-40e1-b7b7-6622805581d5.jpg","🚘 FORD RANGER 
 3.2 XLT 4X4 CD 20V DIESEL 4P AUTOMÁTICO
 📅 2019/2020
 💰 Valor: R$ 211.000,00
 Mais infos:
Todas revisões  feita na concessionária
136478 km
Ar condicionado
Travas elétricas
Vidros elétricos
Alarme
Freio ABS
Air bag do motorista
Rodas de liga leve
Bancos de couro
Desembaçador traseiro
Air bag duplo
Ar quente
Rádio
Retrovisores elétricos
Encosto de cabeça traseiro
Volante com Regulagem de Altura
Tração 4x4
Sensor de estacionamento
Banco do motorista com ajuste de altura
Computador de bordo
Controle automático de velocidade
Controle de tração
Capota marítima
Protetor de caçamba
Porta-copos
Ar condicionado digital
Farol de neblina
GPS
Direção Elétrica
Comando de áudio e telefone no volante
Assistente de Partida em Rampa
Controle de estabilidade
Distribuição eletrônica de frenagem
Kit Multimídia
MP3 Player
Pára-choques na cor do veículo 
Mais informações fale com um de nossos consultores ..
api.whatsapp.com/send?phone=5538998063246",listings,"Unai MG",,,,,,55,XLT,3.2,"Ford Ranger  3.2 XLT      ",136478,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção elétrica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
55,publish,20220921,40154,"Toyota Hilux SW4",Usado,278000,Toyota,"Hilux SW4",,2017,2018,66490,Automático,Diesel,Branco,4,,"Ar condicionado,Alarme,Direção elétrica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Bancos em couro,Pintura metálica,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2022/09/ac9a3016-8872-4e7f-b4e4-2a8c2f0f1324.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/43e097dc-4273-4825-9ec8-b05265b418c6.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/30b98c50-2c0c-4955-a4e0-c94763815476.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/cbc3a0c6-f28e-429f-9130-0cdcd3a46740.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/2db1cf76-23c8-4cd5-91cb-ebc06d582cf1.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/6e2967a5-05fd-4d7f-ba75-a927987ec245.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/cc3978b8-9318-4a62-a9c0-a1f3859d920f.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/c4bc4208-d29f-4864-a4a2-c4efe0a5298b.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/78668490-5b1b-4c09-9204-a157b071d53c.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/46f930dd-447e-45bb-b67a-b28fe23b1e29.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/ca00e350-3d11-4289-9dba-794800739d7d.jpg","TOYOTA HILUX SW4
2.8 SRX 4X4 7 LUGARES 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO
 📅 2017/2018
 💰 Valor: R$ 278.000,00
 Mais infos:
66490 km
Ar condicionado
Travas elétricas
Vidros elétricos
Alarme
Freio ABS
Air bag do motorista
Rodas de liga leve
Bancos de couro
Desembaçador traseiro
Air bag duplo
Ar quente
Limpador traseiro
Rádio
Retrovisores elétricos
Encosto de cabeça traseiro
Volante com Regulagem de Altura
Tração 4x4
Sensor de estacionamento
Banco do motorista com ajuste de altura
Bancos dianteiros com aquecimento
Computador de bordo
Controle automático de velocidade
Controle de tração
Retrovisor fotocrômico
Sensor de chuva
Porta-copos
Ar condicionado digital
Farol de neblina
GPS
Direção Elétrica
Comando de áudio e telefone no volante
Assistente de Partida em Rampa
Banco bi-partido
Controle de estabilidade
Distribuição eletrônica de frenagem
Kit Multimídia
MP3 Player
Pára-choques na cor do veículo
Mais informações fale com um de nossos consultores ..
api.whatsapp.com/send?phone=5538999612019",listings,"Unai Mg",,,,,,55,SRX,2.8,"Toyota Hilux SW4  2.8 SRX      ",66490,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção elétrica|Pintura metálica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
55,publish,20220922,40167,"Volkswagen Gol",Usado,51900,Volkswagen,Gol,,2019,2020,53255,Manual,Flex,Vermelho,4,Hatchback,"Ar condicionado,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS","http://www.noroestemotors.com/wp-content/uploads/2022/09/be541704-583e-44fb-b39f-fe971e28ad6c.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/d6403ca3-207b-489c-a276-c75f47b47743.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/12eaa7e3-7f26-4d8b-8fd8-d4fa9d0e17bd.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/e4e1c8be-6422-45c9-86bd-f753f6f7f762.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/1cd134a2-e7fc-4484-afec-4685994df04a.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/17c19f72-a018-4918-8b00-8f5d6f65c46a.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/15519fb3-e889-45c8-a9ce-139ced0b0d1c.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/6f7b0fa7-98d8-4de8-b353-433a9d09db4d.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/aaaa5aad-a5e7-4c47-a077-3f55b3f9597d.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/ccb77546-a296-4bbe-bb29-5ea25453f733.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/02664017-9e74-41d1-9524-94404350045d.jpg","🚘 VOLKSWAGEN GOL 
 1.0 12V MPI TOTALFLEX 4P MANUAL
 📅 2019/2020
 💰 Valor: R$ 51.900,00
 Mais infos:
53255 km
Ar condicionado
Direção hidráulica
Travas elétricas
Vidros elétricos
Freio ABS
Air bag do motorista
Desembaçador traseiro
Air bag duplo
Ar quente
Limpador traseiro
Rádio
Encosto de cabeça traseiro
Distribuição eletrônica de frenagem
MP3 Player
Pára-choques na cor do veículo 
Mais informações fale com um de nossos consultores ..
api.whatsapp.com/send?phone=5538998063246",listings,"Unai MG",,,,,,55,1.0,1.0,"Volkswagen Gol  1.0      ",53255,"ABS|Air bag|Ar condicionado|Direção hidráulica|Som mp3|Trava elétrica|Vidro elétrico"
55,publish,20220922,40180,"Chevrolet S10",Usado,125000,Chevrolet,S10,,2013,2013,156843,Automático,Diesel,Prata,4,Picape,"Ar condicionado,Alarme,Direção hidráulica,Vidro elétrico,Trava elétrica, Som mp3,Air bag,ABS, Rodas de liga leve,Bancos em couro,Sensor estacionamento","http://www.noroestemotors.com/wp-content/uploads/2022/09/40af0434-0468-40c5-b560-f4a9c1bd5750.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/ee4ec4e3-b82d-4c7c-982a-a47fd662f218.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/7575cc13-e6fa-4dcf-9ebe-c7e0da14ab3c.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/1f353765-3942-4632-b3a2-5e93925ff25e.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/2a16b7c9-2027-489c-b0c1-7cc20947dd2d.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/06bb93f6-9405-45bd-96e2-41958358c53f.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/ac7719e9-98ef-4717-a9ce-be2cd98ac317.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/afbeaff7-ab30-43a2-bab2-ee779ae770b1.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/28727f6b-fad0-4501-a400-e8594f6e4071.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/807ffc2b-2bcc-4672-bd43-99e6ed2655cb.jpg,http://www.noroestemotors.com/wp-content/uploads/2022/09/d02a5176-cf8e-4186-bd9e-c495e3fbaa1b.jpg","🚘 CHEVROLET S10 
 2.8 LTZ 4X2 CD 16V TURBO DIESEL 4P AUTOMÁTICO
 📅 2013/2013
 💰 Valor: R$125.000,00
 Mais infos:
156843 km
Ar condicionado
Direção hidráulica
Travas elétricas
Vidros elétricos
Alarme
Rádio e CD Player
Freio ABS
Air bag do motorista
Rodas de liga leve
Bancos de couro
Desembaçador traseiro
Air bag duplo
Rádio
Retrovisores elétricos
Encosto de cabeça traseiro
Volante com Regulagem de Altura
Sensor de estacionamento
Banco do motorista com ajuste de altura
Computador de bordo
Controle automático de velocidade
Controle de tração
Capota marítima
Protetor de caçamba
Porta-copos
Ar condicionado digital
Farol de neblina
Comando de áudio e telefone no volante
Assistente de Partida em Rampa
Controle de estabilidade
MP3 Player
Pára-choques na cor do veículo 
Mais informações fale com um de nossos consultores ..
api.whatsapp.com/send?phone=5538998063246",listings,"Unai MG",,,,,,55,LTZ,2.8,"Chevrolet S10  2.8 LTZ      ",156843,"ABS|Air bag|Alarme|Ar condicionado|Bancos em couro|Direção hidráulica|Rodas de liga leve|Sensor estacionamento|Som mp3|Trava elétrica|Vidro elétrico"
